,song_name,artist_name,release_date,popularity,genres,artist_popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,labels
9408,Leave It All Behind,Mojo Juju,2019-11-29,28,australian r&b,39,0.135,0.305,211948.0,0.6629999999999999,4.12e-06,3,0.105,-6.805,0,0.117,76.563,0.358,6
9409,Fools Gold,Stafford Brothers,2019-11-28,33,australian dance,50,0.014,0.762,180250.0,0.45,1.74e-06,4,0.147,-12.497,0,0.0963,120.078,0.4320000000000001,0
9410,Safety Switch,Slowly Slowly,2019-11-26,38,aussie emo,47,0.00601,0.56,170360.0,0.883,0.0,6,0.223,-4.569,1,0.107,148.092,0.732,0
9411,Champagne Affection,Client Liaison,2019-11-29,39,australian indie,53,0.0329,0.727,228973.0,0.82,0.0041600000000000005,8,0.307,-6.0470000000000015,0,0.0489,104.996,0.529,0
9412,Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,2019-11-25,75,melodic rap,85,0.0945,0.521,190322.0,0.564,0.0,5,0.119,-11.255,0,0.297,88.705,0.595,0
9413,Jigga,Jay Swi$h,2019-11-28,30,none,19,0.0261,0.921,193379.0,0.461,0.0,8,0.109,-9.478,1,0.425,130.042,0.438,0
9414,Away,Jordan Gavet,2019-11-29,30,none,30,0.0222,0.413,236920.0,0.818,1.01e-05,10,0.109,-6.125,1,0.118,175.44,0.502,0
9415,CRÈME,LAUNDRY DAY,2019-11-29,44,bedroom pop,50,0.136,0.638,227528.0,0.715,0.0004190000000000001,2,0.539,-6.649,0,0.16699999999999998,89.875,0.338,6
9416,Narcissistic Lover,Eleanor Jacks,2019-11-29,25,none,33,0.632,0.495,204144.0,0.496,0.0,5,0.122,-5.365,1,0.0518,179.983,0.475,2
9417,The Code,The Game,2019-11-29,58,gangster rap,79,0.0627,0.789,349265.0,0.679,1.94e-06,10,0.0752,-6.2360000000000015,0,0.275,95.007,0.541,0
9418,Lonely for You (Only),lovemedo,2019-11-25,28,none,19,0.335,0.3670000000000001,194824.0,0.6890000000000001,1.61e-06,5,0.0811,-7.032,1,0.097,78.59899999999998,0.55,0
9419,Yallah,Mistah Mez,2019-11-29,26,slow game,36,0.187,0.86,196311.0,0.725,0.0,1,0.217,-3.974,0,0.0471,103.018,0.596,6
9420,Where I Belong,PHIN,2019-11-27,26,none,17,0.7340000000000001,0.536,239131.0,0.442,4.79e-05,0,0.0994,-9.903,1,0.0314,90.072,0.159,2
9421,Say You Weren't Mine,Maddy Jane,2019-11-29,28,tassie indie,35,0.0124,0.519,198927.0,0.527,3.56e-06,5,0.093,-5.849,1,0.0278,125.913,0.16,0
9422,Monsters,Hazlett,2019-11-29,34,brisbane indie,45,0.358,0.616,276196.0,0.482,2.24e-05,11,0.0794,-10.257,1,0.0345,120.023,0.138,4
9423,Heavenly Maybe,Gengahr,2019-11-28,38,english indie rock,47,0.00788,0.652,206960.0,0.743,0.00403,1,0.322,-6.7010000000000005,1,0.037000000000000005,109.983,0.912,6
9424,Wild Tonight,Vincent Ernst,2019-11-29,31,none,22,0.115,0.5529999999999999,171429.0,0.652,0.0,8,0.18600000000000005,-8.615,1,0.13699999999999998,81.335,0.742,0
9425,Motto,Lucianblomkamp,2019-11-29,27,aussietronica,32,0.0183,0.602,200865.0,0.53,0.00775,0,0.103,-7.875,1,0.0314,89.948,0.17600000000000002,6
9426,Die For This,TAPZ,2019-11-27,25,escape room,54,0.0228,0.573,194047.0,0.687,0.0,2,0.202,-8.959,1,0.0494,145.961,0.146,6
9427,Back To December,Taylor Swift,2010-01-01,38,pop,95,0.113,0.525,293040.0,0.6759999999999999,0.0,2,0.294,-4.684,1,0.0294,141.95,0.281,6
9428,Liability,Lorde,2017-06-16,72,art pop,80,0.92,0.5870000000000001,171728.0,0.229,0.0,10,0.1,-11.254,0,0.128,75.67,0.379,4
9429,Skyscraper,Demi Lovato,2013-01-01,55,dance pop,85,0.115,0.595,221307.0,0.581,0.0,7,0.128,-3.359,1,0.0266,103.954,0.228,0
9430,What About Us,P!nk,2017-10-13,77,dance pop,86,0.0285,0.489,269600.0,0.588,2.11e-06,1,0.0906,-6.1770000000000005,1,0.0507,113.617,0.187,6
9431,The Climb,Miley Cyrus,2009-01-01,74,dance pop,87,0.0635,0.336,234520.0,0.602,0.0,4,0.141,-6.354,1,0.0325,161.01,0.299,0
9432,I'll Never Love Again - Film Version,Lady Gaga,2018-10-05,73,dance pop,88,0.763,0.451,281067.0,0.34,2.49e-06,7,0.135,-7.466,1,0.031,110.502,0.221,4
9433,Just the Way You Are,Bruno Mars,2010-10-05,81,pop,90,0.0151,0.637,220733.0,0.843,0.0,5,0.0876,-5.4129999999999985,1,0.0432,109.012,0.434,0
9434,Beautiful Trauma,P!nk,2017-10-13,69,dance pop,86,0.0868,0.412,250053.0,0.619,2.55e-06,7,0.4,-6.39,1,0.0725,95.977,0.234,0
9435,Angels Brought Me Here,Guy Sebastian,2003-12-08,48,australian pop,68,0.132,0.546,239307.0,0.406,0.0,7,0.101,-6.5779999999999985,1,0.0283,130.011,0.239,0
9436,Thinking Of You,Katy Perry,2008,41,dance pop,88,0.0016699999999999998,0.431,246410.0,0.8029999999999999,0.0,4,0.331,-4.459,1,0.0364,147.048,0.309,6
9437,Take A Bow - Main,Rihanna,2007-03-31,63,barbadian pop,91,0.248,0.708,229413.0,0.47,0.0,9,0.0852,-7.59,1,0.0659,82.007,0.536,0
9438,Fifteen,Taylor Swift,2008-11-11,48,pop,95,0.0728,0.5589999999999999,294347.0,0.636,0.0,7,0.14400000000000002,-4.4,1,0.0263,95.485,0.214,0
9439,When I Was Your Man,Bruno Mars,2012-12-07,83,pop,90,0.932,0.612,213827.0,0.28,0.0,0,0.08800000000000001,-8.648,1,0.0434,72.795,0.387,2
9440,Say Something,A Great Big World,2013-11-04,62,neo mellow,72,0.867,0.453,229400.0,0.146,3.49e-06,2,0.0945,-8.976,1,0.0343,137.905,0.0915,2
9441,Little Things,Jessica Mauboy,2019-08-02,59,australian indigenous,63,0.852,0.513,189829.0,0.3720000000000001,0.0,9,0.22,-6.983,1,0.0434,120.142,0.312,4
9442,She Will Be Loved,Maroon 5,2002-06-25,24,pop,93,0.0567,0.524,257133.0,0.711,0.0,0,0.134,-5.494,0,0.0405,203.867,0.539,6
9443,Chandelier,Sia,2014-07-04,59,australian dance,88,0.0163,0.28600000000000003,216120.0,0.784,6.48e-05,1,0.0713,-2.873,1,0.0749,173.793,0.618,6
9444,The Man Who Can't Be Moved,The Script,2008-07-14,66,celtic rock,82,0.4370000000000001,0.605,241373.0,0.629,0.0,10,0.097,-5.051,1,0.0279,99.894,0.308,0
9445,Healing Hands,Conrad Sewell,2018-05-18,57,australian pop,69,0.127,0.672,250821.0,0.764,0.0,0,0.0735,-5.067,1,0.0678,105.004,0.438,6
9446,Best Thing I Never Had,Beyoncé,2011-06-24,73,dance pop,90,0.14300000000000002,0.545,253747.0,0.649,1.57e-05,6,0.0894,-4.062,1,0.0324,99.099,0.297,0
9447,Mai Tais (feat. Skylar Grey),Train,2019-11-15,65,neo mellow,78,0.139,0.6,224813.0,0.701,1.21e-06,11,0.12,-6.035,1,0.0606,163.975,0.723,0
9448,With Every Heartbeat,Pete Tong,2019-11-22,39,disco house,56,0.278,0.535,240813.0,0.331,4.4e-05,7,0.135,-10.568,1,0.029,109.966,0.099,4
9449,Bruises - Live Orchestral Version,Lewis Capaldi,2019-09-27,74,pop,91,0.92,0.399,228987.0,0.34,0.0,1,0.138,-8.936,0,0.0364,98.346,0.393,2
9450,Scared to Be Happy,Navvy,2019-11-22,50,australian pop,49,0.317,0.363,157323.0,0.477,0.0,7,0.111,-7.3820000000000014,1,0.0801,73.293,0.206,0
9451,One More Try (from & Juliet),Jessie J,2019-11-22,53,australian pop,77,0.221,0.665,196407.0,0.434,6.15e-06,5,0.0765,-8.142000000000001,1,0.0337,114.842,0.363,0
9452,Poser,Grace VanderWaal,2019-11-22,62,pop,69,0.434,0.573,227107.0,0.615,0.0,0,0.156,-6.792000000000002,1,0.131,82.065,0.303,6
9453,Home To You,Sigrid,2019-11-01,60,dance pop,71,0.8079999999999999,0.619,221587.0,0.146,0.0,8,0.0971,-14.439,1,0.0382,139.533,0.28800000000000003,4
9454,Plans,Sydnee Carter,2019-11-01,50,channel pop,44,0.55,0.601,212877.0,0.418,0.00366,11,0.0818,-9.655,1,0.0305,145.929,0.193,4
9455,Hit Me Where It Hurts,Alae,2019-10-18,47,nz pop,38,0.048,0.757,225799.0,0.46,0.0,5,0.116,-8.955,1,0.0856,89.986,0.471,0
9456,2 Years,Thomston,2019-10-04,51,australian pop,58,0.111,0.317,191137.0,0.614,0.0,3,0.675,-9.202,1,0.0692,113.065,0.336,6
9457,Almost (Sweet Music),Hozier,2019-01-16,23,folk-pop,83,0.021,0.4270000000000001,217480.0,0.6890000000000001,1.69e-06,7,0.203,-5.589,1,0.135,88.875,0.706,0
9458,Want Me Back,BENEE,2019-06-14,22,australian hip hop,70,0.5579999999999999,0.541,234053.0,0.6459999999999999,0.00145,9,0.101,-6.4510000000000005,1,0.226,84.83200000000002,0.47,4
9459,Outta My Head (with John Mayer),Khalid,2019-04-05,77,alternative r&b,96,0.0174,0.7290000000000001,177067.0,0.545,0.00027400000000000005,0,0.369,-7.818,1,0.0316,103.012,0.514,6
9460,Broke Me Down,Janine,2019-09-27,56,alternative r&b,52,0.831,0.528,201234.0,0.401,0.00169,9,0.14,-9.662,1,0.1,77.43,0.221,4
9461,Half A Man,Dean Lewis,2019-03-22,24,australian pop,83,0.855,0.507,179120.0,0.204,0.0,0,0.14300000000000002,-11.575,1,0.0504,77.765,0.343,2
9462,Contaminated,BANKS,2019-07-10,59,alternative r&b,70,0.7090000000000001,0.386,280680.0,0.32299999999999995,1.03e-05,11,0.107,-7.434,0,0.0582,150.92,0.22,4
9463,Nostalgic,A R I Z O N A,2019-06-18,54,electropop,74,0.246,0.691,182668.0,0.5379999999999999,0.163,0,0.17800000000000002,-9.952,1,0.103,99.972,0.329,6
9464,Wish We Had History,BEXY,2019-07-05,55,none,46,0.125,0.544,220800.0,0.6679999999999999,2.69e-06,1,0.102,-7.176,1,0.0809,150.099,0.359,6
9465,Have Fun At Your Party,GRAACE,2019-05-15,51,australian alternative pop,60,0.1,0.56,220178.0,0.394,0.0,10,0.095,-9.699,1,0.196,180.12099999999995,0.318,0
9466,Better Luck Next Time,Kelsea Ballerini,2019-06-11,75,contemporary country,78,0.226,0.373,172371.0,0.477,0.0,8,0.0879,-6.391,1,0.0819,198.522,0.531,0
9467,Super Trouper,ABBA,1980,22,europop,81,0.436,0.767,254613.0,0.632,7.49e-06,0,0.2,-8.288,1,0.028,118.35,0.953,6
9468,All Out Of Love,Air Supply,2012-01-01,53,adult standards,73,0.22,0.52,234787.0,0.55,0.0,0,0.116,-4.835,1,0.0263,108.627,0.355,6
9469,Lost in Your Eyes,Debbie Gibson,1989-01-10,67,new wave pop,58,0.46,0.482,213000.0,0.613,0.0008560000000000001,7,0.129,-7.4620000000000015,1,0.0295,144.46,0.238,4
9470,Hand on Your Heart,Kylie Minogue,1989,35,australian dance,75,0.239,0.7,234067.0,0.846,0.00192,10,0.0824,-10.273,1,0.0536,120.452,0.87,0
9471,Saving All My Love for You,Whitney Houston,1985-02-14,64,dance pop,83,0.593,0.636,238467.0,0.264,4.22e-05,6,0.275,-14.567,0,0.0263,99.304,0.264,4
9472,Endless Love,Lionel Richie,1992-01-01,71,adult standards,75,0.866,0.483,266800.0,0.268,0.0163,10,0.145,-11.809,1,0.0257,93.47,0.182,4
9473,The One That You Love,Air Supply,1981-01-01,35,adult standards,73,0.802,0.445,259773.0,0.307,0.0,0,0.123,-12.509,1,0.0306,108.991,0.265,2
9474,Right Here Waiting,Richard Marx,1989-01-01,76,mellow gold,67,0.8,0.395,264333.0,0.252,0.0,0,0.101,-13.589,1,0.0301,177.679,0.126,2
9475,Nothing's Gonna Stop Us Now,Starship,1987-07-27,77,album rock,69,0.0298,0.643,270333.0,0.8009999999999999,0.0,6,0.0719,-4.921,1,0.0228,95.988,0.534,0
9476,That's What Friends Are For,Dionne Warwick,1985,67,adult standards,66,0.509,0.68,255933.0,0.242,4.34e-05,0,0.071,-16.264,0,0.0322,120.126,0.16899999999999998,2
9477,Truly,Lionel Richie,1982,61,adult standards,75,0.6459999999999999,0.366,200507.0,0.238,1e-05,1,0.0876,-13.853,1,0.0381,68.362,0.131,2
9478,Together In Electric Dreams - 2003 - Remaster,The Human League,2003-09-15,12,art rock,65,0.2,0.693,235427.0,0.615,2.08e-06,3,0.0866,-11.76,1,0.0254,129.968,0.848,6
9479,How Will I Know,Whitney Houston,1985-02-14,71,dance pop,83,0.201,0.8320000000000001,275533.0,0.544,0.000139,6,0.632,-12.697,1,0.0442,119.49,0.928,0
9480,I Think We're Alone Now,Tiffany,1987-01-01,15,new wave pop,60,0.0247,0.75,228840.0,0.723,0.00414,7,0.0215,-12.117,1,0.0485,130.515,0.946,0
9481,Breakout,Swing Out Sister,1987-01-01,5,new romantic,49,0.175,0.7040000000000001,226453.0,0.557,0.00231,4,0.0631,-12.813,1,0.0316,113.194,0.777,6
9482,9 to 5,Dolly Parton,1980,78,classic country pop,78,0.416,0.5539999999999999,162467.0,0.7829999999999999,1.54e-06,6,0.631,-5.852,1,0.0457,105.39,0.813,0
9483,I'm Still Standing,Elton John,2007-03-26,28,glam rock,86,0.455,0.489,181787.0,0.927,0.00165,10,0.305,-6.297999999999999,0,0.17,177.354,0.79,0
9484,Listen to Your Heart,Roxette,1988-10-19,75,europop,74,0.108,0.539,328093.0,0.583,0.0,1,0.111,-4.935,0,0.0275,86.06299999999997,0.337,6
9485,Eternal Flame,The Bangles,1988,54,album rock,67,0.649,0.518,238773.0,0.253,0.0,4,0.0893,-12.573,0,0.0245,78.907,0.381,4
9486,Heaven Is a Place on Earth,Belinda Carlisle,2013-06-03,72,dance pop,65,0.0243,0.64,246520.0,0.852,1.82e-06,1,0.0497,-8.119,0,0.0345,122.902,0.7929999999999999,6
9487,Against All Odds (Take a Look at Me Now) - 2016 Remaster,Phil Collins,2016-10-14,75,mellow gold,80,0.198,0.58,206360.0,0.498,0.0,1,0.132,-6.901,1,0.0277,116.271,0.111,6
9488,I Should Be so Lucky,Kylie Minogue,1988,33,australian dance,75,0.0626,0.745,204893.0,0.918,0.42,7,0.35600000000000004,-10.263,1,0.0296,116.081,0.875,0
9489,Crazy Little Thing Called Love - Remastered 2011,Queen,1980-06-27,67,glam rock,92,0.7140000000000001,0.599,163373.0,0.762,4.43e-06,0,0.35,-6.8870000000000005,1,0.0423,76.961,0.715,2
9490,Like a Virgin,Madonna,1984-11-12,72,dance pop,81,0.202,0.773,218627.0,0.6559999999999999,0.00323,3,0.0697,-10.88,0,0.0381,119.754,0.971,6
9491,Chain Reaction,Diana Ross,2001-10-24,54,adult standards,72,0.155,0.794,230533.0,0.55,0.000271,11,0.113,-12.988,1,0.0367,127.736,0.7440000000000001,0
9492,This Time I Know It's for Real,Donna Summer,1989-03-20,49,dance pop,69,0.0154,0.614,218933.0,0.878,0.006370000000000001,4,0.0486,-10.016,0,0.034,116.029,0.865,6
9493,Every Time You Go Away - Radio Edit,Paul Young,1991-09-07,71,album rock,64,0.187,0.5720000000000001,267000.0,0.721,7.41e-06,5,0.21600000000000005,-8.959,1,0.0402,164.252,0.8440000000000001,6
9494,You Got It (The Right Stuff),New Kids On The Block,1988-09-02,55,boy band,62,0.0126,0.7879999999999999,249960.0,0.522,1.35e-06,0,0.0671,-13.029000000000002,0,0.0578,111.578,0.923,6
9495,"Footloose - From ""Footloose"" Soundtrack",Kenny Loggins,2002,69,album rock,71,0.159,0.564,226293.0,0.911,4.36e-05,2,0.118,-5.39,1,0.0536,173.938,0.5820000000000001,6
9496,I Just Called To Say I Love You,Stevie Wonder,1999-11-23,76,adult standards,81,0.243,0.748,262240.0,0.551,1.57e-06,1,0.0943,-9.054,1,0.0239,113.535,0.65,6
9497,A Groovy Kind of Love - 2016 Remaster,Phil Collins,2016-10-14,56,mellow gold,80,0.414,0.456,210347.0,0.243,4.45e-06,2,0.116,-12.19,1,0.0286,144.131,0.19,2
9498,Crazy for You,Madonna,2009-09-18,60,dance pop,81,0.107,0.662,224320.0,0.7190000000000001,0.0,9,0.102,-6.606,1,0.0298,95.001,0.511,0
9499,Everybody Wants To Rule The World,Tears For Fears,1985-02-25,26,dance rock,74,0.363,0.637,251480.0,0.8109999999999999,0.00451,7,0.107,-11.345,1,0.0583,112.053,0.552,0
9500,The Best - Edit,Tina Turner,1991-09-30,72,disco,73,0.0149,0.6809999999999999,250133.0,0.83,0.00376,0,0.214,-6.087999999999999,1,0.0271,103.777,0.8170000000000001,6
9501,Never Gonna Give You Up,Rick Astley,1987-11-12,76,dance rock,68,0.115,0.721,213573.0,0.939,3.79e-05,8,0.108,-11.823,1,0.0376,113.309,0.914,0
9502,Love My Way,The Psychedelic Furs,2003-08-29,51,art rock,60,0.00432,0.64,214053.0,0.768,0.000228,0,0.126,-7.667000000000002,1,0.0355,126.093,0.531,6
9503,If I Could Turn Back Time,Cher,1989-01-01,73,dance pop,74,0.243,0.6579999999999999,239827.0,0.575,0.0,11,0.122,-10.365,1,0.0267,108.329,0.504,0
9504,Meditjin,Baker Boy,2019-11-21,44,australian hip hop,50,0.0754,0.8340000000000001,178946.0,0.877,2.53e-05,1,0.132,-3.3710000000000004,1,0.181,120.051,0.511,6
9505,It's Love (feat. Matthew Young),Cosmo's Midnight,2019-11-22,52,australian dance,61,0.141,0.637,195492.0,0.631,1.39e-06,7,0.0901,-6.1320000000000014,1,0.0783,99.197,0.425,0
9506,Live in Life,The Rubens,2019-11-14,40,australian hip hop,60,0.147,0.695,216448.0,0.691,2.21e-06,5,0.152,-4.73,0,0.0351,104.015,0.563,0
9507,Taste (Make It Shake) (Remix feat. Hooligan Hefs & Nerve),Aitch,2019-09-05,60,manchester hip hop,79,0.365,0.8340000000000001,213677.0,0.456,0.0,0,0.132,-11.683,1,0.369,97.655,0.7040000000000001,6
9508,Purple Hat,Sofi Tukker,2019-09-06,42,electropop,73,0.331,0.777,178369.0,0.7440000000000001,0.0073,9,0.08800000000000001,-7.42,1,0.204,94.019,0.654,0
9509,"Down Like That (feat. Rick Ross, Lil Baby & S-X)",KSI,2019-11-08,83,social media pop,75,0.353,0.591,175462.0,0.8,0.0,1,0.247,-4.956,1,0.28600000000000003,139.47299999999998,0.596,6
9510,Ain't My Tears,Tyron Hapi,2019-11-08,49,australian pop,57,0.445,0.722,168000.0,0.5479999999999999,0.0,10,0.131,-6.704,1,0.0427,106.927,0.471,0
9511,It Might Be Time,Tame Impala,2019-10-28,78,australian psych,83,0.0204,0.585,273013.0,0.799,0.000209,2,0.631,-3.825,1,0.0459,115.973,0.345,6
9512,Show Love,Winston Surfshirt,2019-11-15,51,australian indie,62,0.0712,0.884,234431.0,0.569,0.0063,8,0.0847,-9.374,0,0.161,100.103,0.569,0
9513,TALK DEEP,E^ST,2019-10-11,59,australian hip hop,56,0.153,0.71,210372.0,0.833,0.057,4,0.0729,-7.536,1,0.057,130.013,0.579,6
9514,Diamond,JOY.,2019-11-08,49,australian electropop,53,0.524,0.398,222067.0,0.509,0.353,6,0.12,-11.486,0,0.14800000000000002,205.168,0.122,4
9515,So Easy,Triple One,2019-10-25,61,australian hip hop,59,0.138,0.7440000000000001,229986.0,0.552,0.0,2,0.102,-6.28,1,0.192,140.004,0.5770000000000001,6
9516,Robbery,Lime Cordiale,2019-09-20,65,australian hip hop,66,0.421,0.687,223234.0,0.708,0.242,3,0.213,-8.133,0,0.0891,152.937,0.89,6
9517,Love Songs,Kaash Paige,2018-11-19,78,none,69,0.825,0.654,148629.0,0.3670000000000001,0.000505,5,0.106,-10.203,1,0.0938,119.986,0.489,2
9518,Sweettalk my Heart,Tove Lo,2019-09-20,70,dance pop,81,0.0825,0.79,179831.0,0.684,0.0,6,0.106,-4.372,1,0.0525,110.984,0.236,0
9519,Sunday Best,Surfaces,2019-01-06,78,bedroom soul,72,0.183,0.878,158571.0,0.525,0.0,5,0.0714,-6.832000000000002,1,0.0578,112.022,0.6940000000000001,0
9520,Said&Done,Lara Andallo,2019-11-08,39,none,36,0.316,0.773,160756.0,0.647,0.0,10,0.0855,-7.1389999999999985,0,0.488,156.893,0.855,0
9521,Friends Like These,Jack Gray,2019-10-25,45,aussietronica,44,0.00383,0.594,206897.0,0.487,0.0,9,0.0895,-7.936,1,0.0421,119.924,0.243,0
9522,Church,Coldplay,2019-11-22,73,permanent wave,92,0.00865,0.448,230013.0,0.736,0.145,11,0.147,-6.98,0,0.0366,123.956,0.133,0
9523,Fight (feat. Florida Georgia Line),Tayla Parx,2019-11-15,63,alternative r&b,57,0.139,0.495,197128.0,0.585,0.0,7,0.257,-6.0710000000000015,1,0.039,182.883,0.57,0
9524,White Mercedes,Charli XCX,2019-09-13,68,candy pop,81,0.0392,0.743,203133.0,0.544,0.0,1,0.0672,-5.737,1,0.0372,129.97899999999998,0.199,6
9525,Say to You,Ali Gatie,2019-10-18,72,canadian hip hop,82,0.514,0.6659999999999999,194108.0,0.505,0.0,1,0.109,-6.4129999999999985,1,0.0289,81.495,0.252,2
9526,Walking (feat. Swae Lee & Major Lazer),88rising,2019-10-11,76,pop,80,0.0123,0.701,167080.0,0.6629999999999999,1.04e-05,6,0.131,-7.227,1,0.202,100.001,0.334,0
9527,Los Angeles,Thomston,2019-10-25,53,australian pop,58,0.0771,0.5579999999999999,240648.0,0.685,0.0,11,0.371,-7.784,0,0.0455,130.072,0.616,0
9528,Tabú,Pablo Alborán,2019-11-06,76,latin,79,0.0366,0.748,179775.0,0.8079999999999999,3.66e-05,9,0.11,-5.943,0,0.0619,99.997,0.5529999999999999,0
9529,EVERGREEN,Scott Helman,2019-11-22,48,canadian folk,56,0.259,0.637,167785.0,0.7509999999999999,3.86e-05,0,0.0647,-5.818,1,0.0795,160.023,0.7170000000000001,6
9530,Truth Hurts,Lizzo,2017-09-19,24,escape room,88,0.11,0.715,173325.0,0.624,0.0,4,0.123,-3.0460000000000003,0,0.114,158.08700000000005,0.412,6
9531,I Love You 3000,Stephanie Poetri,2019-06-03,80,indonesian pop,69,0.911,0.648,209734.0,0.382,0.0,6,0.393,-7.85,1,0.0396,90.099,0.408,4
9532,demons,Hayley Kiyoko,2019-10-11,64,dance pop,70,0.0346,0.845,179613.0,0.6409999999999999,0.00209,1,0.17600000000000002,-4.548,0,0.0443,108.985,0.529,6
9533,STUPID (feat. Yung Baby Tate),Ashnikko,2019-07-12,83,escape room,73,0.00459,0.772,167317.0,0.637,0.0,2,0.0778,-6.881,1,0.114,149.906,0.54,6
9534,Marbles (feat. Tray Haggerty),Beachwood,2019-10-25,41,none,37,0.102,0.743,169254.0,0.485,0.0,9,0.065,-5.723,0,0.124,133.857,0.526,0
9535,Hurts (feat. Louis The Child & Whethan),Wafia,2019-09-05,61,australian hip hop,67,0.16899999999999998,0.747,200790.0,0.56,0.0,5,0.55,-7.086,1,0.0494,129.019,0.35100000000000003,0
9536,What You Did (feat. Ella Mai),Mahalia,2019-09-06,73,alternative r&b,73,0.14800000000000002,0.7340000000000001,206947.0,0.511,0.0,0,0.29,-4.905,0,0.0592,124.995,0.727,6
9537,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Megan Thee Stallion,2019-08-09,83,houston rap,81,0.00485,0.872,199427.0,0.8140000000000001,1.96e-06,0,0.214,-4.5680000000000005,1,0.155,98.985,0.57,6
9538,Ooh Girl (feat. A Boogie Wit da Hoodie),Kris Kross Amsterdam,2019-08-30,73,dutch house,73,0.139,0.726,168201.0,0.7809999999999999,0.0,0,0.274,-4.276,1,0.0525,104.976,0.579,6
9539,Rather Be Alone,Robin Schulz,2019-09-13,64,dance pop,82,0.0377,0.5539999999999999,171919.0,0.774,0.0,7,0.114,-5.813,0,0.117,121.951,0.6829999999999999,0
9540,Own,Hartley,2019-11-01,38,australian electropop,36,0.258,0.594,209280.0,0.466,0.0,11,0.111,-8.561,0,0.0378,124.962,0.252,0
9541,This Is On You,Maisie Peters,2019-09-20,59,australian pop,72,0.493,0.711,195185.0,0.514,0.0,7,0.111,-6.892,1,0.0721,96.026,0.29600000000000004,4
9542,Everything Sucks,Scott Helman,2019-09-27,56,canadian folk,56,0.0265,0.643,185673.0,0.7190000000000001,0.0,0,0.0285,-5.523,1,0.0477,99.0,0.564,6
9543,The Real Thing,Client Liaison,2019-08-01,54,australian indie,53,0.185,0.7509999999999999,268509.0,0.87,0.00106,1,0.0202,-5.7120000000000015,0,0.0554,116.983,0.769,6
9544,Don't Let a Good Girl Down,Thelma Plum,2019-07-12,55,australian hip hop,59,0.471,0.731,174187.0,0.487,5.72e-06,1,0.0696,-6.455,0,0.124,203.888,0.8340000000000001,6
9545,Not Over You,Conor Maynard,2019-08-02,61,australian pop,77,0.3720000000000001,0.71,168334.0,0.657,0.0,7,0.376,-5.084,1,0.412,98.142,0.7929999999999999,0
9546,The London (feat. J. Cole & Travis Scott),Young Thug,2019-05-23,85,atl hip hop,93,0.0247,0.7959999999999999,200107.0,0.586,0.0,4,0.132,-6.9460000000000015,0,0.147,97.981,0.179,0
9547,I Don't Belong In This Club,Why Don't We,2019-03-20,53,boy band,84,0.0202,0.797,222621.0,0.5429999999999999,0.0,11,0.0726,-5.744,1,0.0439,115.036,0.16399999999999998,0
9548,Seeing Blind,Niall Horan,2017-10-20,70,dance pop,83,0.0395,0.716,185281.0,0.555,0.0,9,0.105,-7.57,1,0.0368,93.974,0.485,0
9549,On The Loose,Niall Horan,2017-10-20,66,dance pop,83,0.00534,0.723,223814.0,0.601,1.68e-06,11,0.162,-7.085,0,0.0337,124.01,0.716,0
9550,Thunderclouds,Sia,2018-11-01,22,australian dance,88,0.0085,0.691,187027.0,0.716,9.06e-06,7,0.263,-5.985,1,0.0351,112.035,0.507,0
9551,One Last Song,Sam Smith,2017-11-03,66,pop,92,0.3670000000000001,0.672,192922.0,0.53,0.0,1,0.321,-6.43,1,0.0284,103.326,0.485,6
9552,New Light,John Mayer,2018-05-10,82,neo mellow,86,0.325,0.828,216015.0,0.6890000000000001,0.0384,7,0.0808,-7.877999999999999,1,0.0326,123.931,0.853,0
9553,All The Ways To Say Goodbye,Mitch James,2018-09-14,49,nz pop,60,0.425,0.735,185765.0,0.628,0.00024,10,0.113,-8.1,0,0.0363,101.961,0.4320000000000001,0
9554,Lego House,Ed Sheeran,2011-09-09,73,pop,97,0.562,0.5920000000000001,185093.0,0.637,0.0,11,0.13,-8.48,1,0.0992,159.701,0.565,4
9555,Fresh Eyes,Andy Grammer,2016-07-30,30,neo mellow,77,0.5589999999999999,0.8270000000000001,198001.0,0.526,2.15e-05,0,0.14800000000000002,-7.984,1,0.0345,122.054,0.87,6
9556,Water Under The Bridge,Adele,2015-11-20,69,british soul,86,0.0142,0.59,240439.0,0.833,5.35e-06,5,0.105,-6.502999999999999,0,0.0615,94.963,0.537,0
9557,Golden Age,Fergus James,2018-03-02,27,australian alternative pop,48,0.0172,0.608,208297.0,0.835,6.28e-05,0,0.157,-4.509,0,0.0919,144.862,0.475,6
9558,Someone To Stay,Vancouver Sleep Clinic,2017-04-07,61,chamber pop,63,0.588,0.436,254013.0,0.473,4.35e-05,1,0.103,-7.24,1,0.0307,108.906,0.242,2
9559,Fire Meet Gasoline,Sia,2015-05-08,28,australian dance,88,0.00598,0.418,241493.0,0.764,0.0,5,0.149,-3.307,0,0.0559,175.669,0.33,0
9560,Make You Feel My Love,Adele,2008-01-28,78,british soul,86,0.907,0.5589999999999999,212040.0,0.172,0.000383,10,0.105,-10.636,1,0.0291,77.025,0.0955,4
