,song_name,artist_name,release_date,popularity,genres,artist_popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,labels
20,失戀的人站起來,Mag Lam,2019-08-28,50,cantopop,45,0.2555534902785014,0.17494563025997925,277536.0,0.2794701080861947,0.0,0.45994993674541773,0.05713414254060081,0.6140175994662985,1,0.01758314309195234,0.4107997708256483,0.2551105899487292,4
21,冷處理,陳凱彤,2019-10-28,41,cantopop,31,0.36556395168895034,0.25188612710482505,231177.0,0.23992004030649605,0.0,0.43493539598057596,0.044812995059742025,0.5957098906543947,1,0.023992004030649605,0.43136971757626824,0.11248121590429241,4
22,花心,Vincy Chan,2019-10-03,43,c-pop,46,0.3264194622381018,0.2753385540252691,256889.0,0.3102230767072036,0.0,0.06469181230106451,0.08035898974945638,0.5854519326077899,0,0.07350667279407637,0.5940652682042302,0.09842418899545817,2
23,另一個諾貝爾,陳卓賢,2019-09-06,46,cantopop,35,0.08670630411570776,0.25896282829224715,254029.0,0.2942233919659683,0.0,0.4802351700088049,0.09133064033521217,0.5935273533640065,1,0.01815051966155482,0.4693951461849268,0.16416393579240668,0
24,初音,Eman Lam,2019-10-25,43,cantopop,43,0.5479481579098707,0.23244407151154017,251916.0,0.14938405662474982,0.0,0.38622734300006023,0.0492161580747101,0.601801080147023,1,0.02250058612231709,0.27798206832242445,0.17851704692086287,4
25,Everyday,AGA,2019-07-12,47,c-pop,54,0.17207924675197703,0.3921947496643999,228206.0,0.3344296314967751,0.0,0.3157305636849918,0.14714903785858105,0.6000023004259759,1,0.02845692137099832,0.43610024816141624,0.1799839471328099,0
26,重讀興趣班,Phil Lam,2019-09-20,45,cantopop,48,0.23786407377477387,0.22991969410056734,217626.0,0.21496556765500197,0.0,0.5338365623286798,0.04182482240244059,0.5678073614098686,1,0.024113528893474134,0.4611775273375697,0.14813931510138179,4
27,773312,Kay Tse,2019-10-08,46,c-pop,57,0.09086237715701995,0.26687850044548794,202500.0,0.3615466316195558,2.331024335441873e-05,0.4940322352860261,0.17411324627994398,0.605522598674117,0,0.02511797651251651,0.33400556333041215,0.19123913935665982,0
28,"天知 - 劇集 ""解決師” 主題曲",梁釗峰,2019-10-14,45,cantopop,40,0.1283702220092002,0.3491043842445322,215792.0,0.46077604078912104,0.0,0.0,0.09549492125074648,0.6286415491058512,0,0.02202123320645629,0.3292810319951204,0.3689339307337583,6
29,感情寄生族,Hins Cheung,2019-08-08,50,c-pop,62,0.5150680838073493,0.2420199429938147,290955.0,0.27490983268271774,0.0,0.06444527883665387,0.04530116881679096,0.6104333069174748,1,0.023209091969150438,0.44084353543326055,0.16382888448812075,2
30,下一位前度,Terence Lam,2019-01-11,45,cantopop,34,0.2653058025306519,0.30740025136641297,275235.0,0.2547821903217116,0.0,0.46015673404690516,0.0819734003643768,0.605753334727205,1,0.015453093717338598,0.35828424105911744,0.2370582118645491,4
31,悲觀生物學,Joey Yung,2019-07-12,50,c-pop,61,0.42768537774921467,0.18794061670106338,252800.0,0.2626349643643065,0.0,0.0,0.09758455097939829,0.5838731265131851,1,0.028130855128011726,0.5922032067719651,0.1042106624656537,2
32,我會想念他 - 劇集 “牛下女高音” 片尾曲,Stephanie Ho,2019-10-08,45,cantopop,42,0.4150408259396387,0.34450720243023375,206818.0,0.19702780781965992,0.0,0.36321739156631366,0.060041018359245475,0.5737003233475856,1,0.019061566022789585,0.4344680503755963,0.12824295183528162,4
33,我們都是這樣長大的,Sammi Cheng,2019-06-26,55,c-pop,58,0.40836756371846195,0.24353763925668057,283184.0,0.23327141558778064,0.0,0.29615071192921016,0.0546391237489227,0.577764264381703,1,0.017452580237129797,0.5001701654573771,0.21102793097183092,4
34,尋找白金漢,Jay Fung,2019-10-22,43,cantopop,38,0.3483238199095113,0.27071072715115035,234178.0,0.17860362309454136,0.0,0.4855472083626977,0.05236546017431579,0.5969717336052205,1,0.01603692217838421,0.35387192672909196,0.23050153451730074,4
35,良品,Jolie Chan,2019-09-20,42,none,39,0.3317367181976514,0.27556615834346737,260628.0,0.21741310814148865,0.0,0.41176140489025603,0.05716180502808135,0.5688401399033491,1,0.023723801161943593,0.44828723271916293,0.26234955602483584,4
36,明明他已離開妳,Hins Cheung,2018-12-21,48,c-pop,62,0.354053796615201,0.2687985112339332,289213.0,0.2231842184184779,0.0,0.5075381932500483,0.068421439223183,0.5836961010253789,1,0.01629081886266262,0.3568781635215183,0.14824645165022987,4
37,在錯誤的宇宙尋找愛,陳健安,2019-06-10,47,cantopop,40,0.35485098909653234,0.29368968040672355,277767.0,0.28907373258107755,3.4158013909780026e-06,0.35952302940005876,0.05718005369018919,0.5956606373154741,1,0.022041150867459405,0.4426779275747625,0.14309438259502444,4
38,情感的廢墟,Juno Mak,2019-07-17,54,c-pop,55,0.15439623306535602,0.2996022141625361,238506.0,0.3097114913275296,0.0,0.52492187068062,0.04870833543133255,0.6189977542575372,1,0.015117964487649441,0.3328684062783142,0.1355562165305953,0
39,永恆少年,曾樂彤,2019-09-25,44,cantopop,36,0.4156310888016677,0.38163657073609913,201618.0,0.2802944225406309,0.0,0.1998291465591989,0.05907349271394074,0.6293326235122201,1,0.01808764923488739,0.2746271428371234,0.2963295725715594,2
40,活多一次,Justin Lo,2019-08-09,44,c-pop,52,0.425463118994537,0.35674365455019463,249868.0,0.22886569462767928,0.0,0.06205638683817043,0.09799993190323603,0.5754186911077374,1,0.030176808299472075,0.4916878689472679,0.2282681340672937,2
41,若然冬天沒有花,梁釗峰,2018-12-18,42,cantopop,40,0.2087480825504757,0.4174961651009514,297000.0,0.425059501425244,0.0,0.07854489667534778,0.0739694292515816,0.6257650220633534,1,0.028059977763125535,0.3362808270183851,0.2904321148528357,6
42,點滴 (2019),Supper Moment,2019-09-25,42,cantopop,51,0.005473626353000959,0.23458398655718393,269899.0,0.5068788740266339,2.0020051807835323e-05,0.11518410459457117,0.1913273649225259,0.6388337706209012,1,0.032387009018769605,0.44098564222672865,0.18578164420013388,6
43,2084,Dear Jane,2019-07-08,52,c-pop,54,0.07793626602124425,0.2131438790429483,316991.0,0.49950061404524715,3.8554834630206437e-05,0.24526197127788701,0.16886190971269588,0.6526538117727569,1,0.019897364885726753,0.3399427237040305,0.2615588321773576,6
44,13樓的大笨象,Stephanie Cheng,2019-02-15,51,c-pop,47,0.19548304031236283,0.24037594782595778,293008.0,0.40971881414306277,0.0,0.05901402035738487,0.0454043457004587,0.6167943979519777,1,0.024151247713009943,0.523975471979686,0.2739035622981363,6
45,百年樹木,Hins Cheung,2018-10-15,48,c-pop,62,0.3969896591520816,0.32587672890396957,314412.0,0.22576629311779253,0.0,0.0,0.0766362646363149,0.5931561478909061,1,0.023336087790157143,0.5316375816124999,0.2105771235502346,2
46,Tonight,AGA,2019-04-10,49,c-pop,54,0.41816997731296957,0.22792425646748266,278573.0,0.29957524224045823,0.0,0.12829175199485957,0.09635822224641544,0.6240328081523553,1,0.017418601713775097,0.44760734638535365,0.26004366388295447,2
47,龍舌蘭,Eason Chan,2018-11-19,47,c-pop,69,0.28475890451079006,0.2947401444627146,285280.0,0.342297817174826,1.432601498982119e-06,0.36584016572207007,0.07280433847286179,0.6063221363954658,0,0.020138619432412574,0.43791137113176853,0.1262333288037523,4
48,在月台上等你,Janice Vidal,2018-11-07,50,c-pop,56,0.2334676650923563,0.24917662631666795,248589.0,0.37268156283884246,0.0,0.3375244824469186,0.0752946762130801,0.6357102057277797,1,0.02426763664997114,0.3966136334738052,0.2508016912709071,0
49,下一束光,吳林峰,2019-08-12,41,none,29,0.42483999841729186,0.28838476713756567,316696.0,0.09847284731526633,0.0,0.5356664493450023,0.058145871748062024,0.5529770922936965,0,0.022554971218401478,0.3385188917972725,0.12426335494545515,4
50,everything i wanted,Billie Eilish,2019-11-13,97,electropop,97,0.45806573074289575,0.35751471667738205,245426.0,0.1142625159835383,0.33364654667193183,0.31642957999779103,0.053830340863355815,0.5525965158780622,0,0.05047864039450536,0.33439237094869856,0.12340351726222136,1
51,Lose You To Love Me,Selena Gomez,2019-10-23,99,dance pop,93,0.41350519872716535,0.36253493985628205,206459.0,0.24408292980422952,0.0,0.2982105761061268,0.15075710370261233,0.5996902181515982,1,0.031443624486544856,0.40175472446933147,0.06575881285313948,4
52,說好不哭,Jay Chou,2019-09-17,65,c-pop,77,0.2777509887594054,0.3149394056644304,222333.0,0.20395522396349644,8.541714507872928e-07,0.6034374741522683,0.04863547648360299,0.5668232640885925,1,0.018419887748270188,0.24185843655482064,0.18826636058168902,4
53,Heartless,The Weeknd,2019-11-27,87,canadian contemporary r&b,92,0.002961661859746353,0.24883583030463818,200080.0,0.3514630371534438,3.561492109821564e-05,0.48665697702313276,0.05482823379593723,0.6102623293123036,0,0.052016529498709684,0.43700048657626517,0.09278624180850917,0
54,Make It Right (feat. Lauv),BTS,2019-10-18,88,k-pop,92,0.017131127697592414,0.329097979453749,226321.0,0.3860138971332502,0.0,0.40965189538968944,0.10650602417253179,0.6140831513478553,1,0.23949767340384134,0.30163117804446843,0.19441575841017705,0
55,ROXANNE,Arizona Zervas,2019-10-10,95,pop rap,86,0.02868111581750892,0.3412063778289854,163636.0,0.330217444565572,0.0,0.34235868566686717,0.25274546505850776,0.6317465980719946,0,0.08131810614925901,0.35193200492215554,0.25109712506899573,0
56,Mean It,Lauv,2019-11-14,88,pop,90,0.02476048565266092,0.4538408426753082,232853.0,0.27376458338322884,0.0,0.4422494987003872,0.10463890742647858,0.6038615305854261,1,0.05304949260226123,0.3204491104823967,0.2044108889261442,0
57,Takeaway,The Chainsmokers,2019-11-08,85,electropop,90,0.105866917063216,0.2593739468048792,209893.0,0.4455232759743674,0.0,0.27485575497152204,0.08619331497563504,0.6073351523513147,1,0.037053420972125606,0.4130694540463289,0.3149540782630677,0
58,Don't Start Now,Dua Lipa,2019-10-31,96,dance pop,91,0.0051390491326898016,0.3264324009084562,183290.0,0.326021276977841,0.0,0.4696453230823107,0.03913899819456553,0.6388980141695808,0,0.0346166349577985,0.27958887621699335,0.27833090102647967,0
59,Lover (Remix) [feat. Shawn Mendes],Taylor Swift,2019-11-13,88,pop,95,0.21086980784019474,0.21817476654135623,221307.0,0.29365933978669156,0.0,0.35402106624142765,0.04197916266934131,0.5920551233816286,1,0.03116782379162232,0.5485148066406446,0.20551283812600965,0
60,"10,000 Hours (with Justin Bieber)",Dan + Shay,2019-10-04,95,contemporary country,86,0.07669433802142277,0.32783069977784635,167693.0,0.31580021538232905,0.0,0.5205667585509792,0.0556409903292675,0.6363463977591876,1,0.01298289774349575,0.2475158906011139,0.2155461787530182,0
61,Memories,Maroon 5,2019-09-20,100,pop,93,0.3626955287569864,0.3310625853886949,189486.0,0.13866495723086694,0.0,0.49501001849246357,0.035619560888678944,0.6195494569480701,1,0.02365970832751667,0.21641180096660978,0.24916359502421404,4
62,Blinding Lights,The Weeknd,2019-11-29,78,canadian contemporary r&b,92,0.0008262371691670445,0.2813672522028314,201573.0,0.4438233442485138,8.653159541952155e-05,0.05797590981069185,0.0503558058505861,0.6302433276565479,1,0.039246265535434616,0.523871280309833,0.21158370750966884,6
63,Good Thing (with Kehlani),Zedd,2019-09-27,89,complextro,86,0.2017403823471033,0.35039119039233724,210901.0,0.2851668562500407,0.0,0.05250788237819908,0.02067965322806146,0.6335625843178779,0,0.01911224674867294,0.5157768418718799,0.29022300618355207,6
64,Look At Her Now,Selena Gomez,2019-10-24,92,dance pop,93,0.053533568842849995,0.2643806952502153,162596.0,0.2648502879593631,0.011927654812354298,0.48766984883434933,0.14275618358093334,0.5980531078227803,0,0.1272596241790557,0.3977170260907175,0.25827599003129387,0
65,Harleys In Hawaii,Katy Perry,2019-10-16,85,dance pop,88,0.07906247771161631,0.3085573454474972,185815.0,0.3235151115010463,2.700945184526568e-06,0.44381630343156736,0.05384795779277653,0.6228650202712308,0,0.05641214625909922,0.3285113382067856,0.3081299807031101,0
66,Up All Night,Khalid,2019-11-14,87,alternative r&b,96,0.0006168599411592596,0.39826394259311415,157220.0,0.4264119204906726,0.002048214561907444,0.062194775314276106,0.06108710096916938,0.6285196962174209,1,0.03156166883407085,0.30885775340136695,0.4006595151801404,6
67,Señorita,Shawn Mendes,2019-06-21,96,canadian pop,93,0.01745882910998599,0.3581419268778207,190960.0,0.2548045329565523,0.0,0.44102220799924846,0.04459079326739665,0.6268263003654373,0,0.01354238906639454,0.3027851776954793,0.3538951846618782,0
68,Circles,Post Malone,2019-09-06,67,dfw rap,100,0.10649488765663642,0.3854893068820954,215280.0,0.42265158538727576,0.0013533725306364211,0.0,0.04786723335816522,0.6565797518793994,1,0.021909104491860096,0.3653363532136598,0.3067274628860413,6
69,句號,G.E.M.,2019-11-22,64,cantopop,71,0.12198324173108496,0.3389999392294105,235632.0,0.25578656502525954,0.0,0.49100399361330394,0.03640585121431605,0.6141651982288852,1,0.02477489095623586,0.3734740850098434,0.2122886648730897,0
70,Watermelon Sugar,Harry Styles,2019-11-17,90,dance pop,87,0.07096570578677701,0.31876398992749017,174000.0,0.47465586821319705,0.0,0.0,0.1948648478571336,0.657025661588229,1,0.027048404254796158,0.30445539923794873,0.32399916494454756,6
71,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande,2019-09-13,84,dance pop,96,0.0017534670571313657,0.42070123796099557,190107.0,0.47173498066855024,4.259354679822832e-06,0.06794654478020568,0.05875423198895397,0.6418896746040319,1,0.029377115994476986,0.3694616889764906,0.20740636459352346,6
72,Cry for Me,Camila Cabello,2019-10-04,80,dance pop,94,0.022357360342084492,0.32239313613285836,189133.0,0.3599535015075604,0.0,0.4179242689832679,0.06841352264677855,0.6448113503152749,0,0.04145054607422465,0.28965303247984703,0.2919871260676235,0
73,Lonely (with Jonas Brothers),Diplo,2019-09-27,86,bmore,90,0.036666871978621896,0.43645405677778965,139813.0,0.4240346323979339,0.0,0.06141673606520571,0.12123723799383045,0.6481305112435147,1,0.03388728652217798,0.3181622273602648,0.2957005804727572,6
74,bad guy (with Justin Bieber),Billie Eilish,2019-07-11,85,electropop,97,0.14718458612752125,0.39132409803745727,194840.0,0.2645818155387584,0.19274171992889688,0.0,0.06833570070206345,0.5819121414133815,1,0.17229941630007445,0.4328172818102407,0.39716475621712083,6
75,Graveyard,Halsey,2019-09-13,91,dance pop,91,0.11430202543042485,0.33004091325581547,181806.0,0.2884765403720246,2.2167665538021785e-05,0.5652482041732388,0.08956132728531123,0.6283986674123189,0,0.03696260302879972,0.24989918941368924,0.09253021106272487,0
76,Lights Up,Harry Styles,2019-10-11,93,dance pop,87,0.030263089583390645,0.41558468089867434,172227.0,0.44044872163620186,0.0015912986072017614,0.22132449342359659,0.10656017458940369,0.6113577245537336,0,0.02323011806049,0.3973527005999912,0.19962272706414957,6
77,Dance Monkey,Tones and I,2019-08-08,62,australian pop,90,0.3398029982672475,0.4046209112315201,209438.0,0.28873433956812355,5.10686586991239e-05,0.3059686443677447,0.07316567448239865,0.6349837601079628,0,0.04537253907499084,0.2641185836382965,0.2519059799293323,4
78,Easy,Camila Cabello,2019-10-11,85,dance pop,94,0.24904538378404076,0.34781520752321016,194686.0,0.3593282544621318,9.392222502804457e-07,0.25171043806812665,0.05853475443683294,0.6266708884640159,0,0.028055477540635247,0.4258203305434623,0.21511219280616656,0
79,hot girl bummer,blackbear,2019-08-23,97,pop,90,0.06405653385260582,0.3893436198228697,185093.0,0.2797468939344269,0.0,0.3118238113470972,0.19967622661866968,0.6204100925213673,0,0.03883427364814227,0.35693752164685766,0.33929945275052137,0
80,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,2019-08-02,89,pop,90,0.22373750573731954,0.3741336714196671,198973.0,0.2590156186751541,0.0,0.4338492222137951,0.02868667604681815,0.6286576540113992,1,0.03170388307439611,0.24200293503979212,0.31471790226120877,0
81,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,2019-10-25,91,escape room,88,0.1363771494850778,0.3057044827383623,159011.0,0.40821616557278323,0.0,0.23762925628422446,0.33636645930044357,0.6670449790901467,0,0.029517872959018518,0.24087866915967354,0.21875260890559456,0
82,The Man,Taylor Swift,2019-08-23,83,pop,95,0.04343193927292223,0.43998196629805175,190360.0,0.3725973408289807,0.0,0.0,0.05101978785515375,0.645578500081462,1,0.030577897271679276,0.34192286780010356,0.35844090690690705,6
